"origName","decimalLongitude","decimalLatitude","year","database","acceptName","name","longitude","latitude","ID"
"Paspalum urvillei",29.55555,-29.6591,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.55555,-29.6591,1678
"Paspalum urvillei",29.55722,-29.6205,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.55722,-29.6205,1679
"Paspalum urvillei",29.58278,-29.328,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.58278,-29.328,1680
"Paspalum urvillei",29.58695,-29.813,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.58695,-29.813,1681
"Paspalum urvillei",29.59472,-29.8111,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.59472,-29.8111,1682
"Paspalum urvillei",29.59972,-30.858,1997,"SANBI","Paspalum urvillei","Paspalum urvillei",29.59972,-30.858,1683
"Paspalum urvillei",29.61083,-28.8658,1995,"SANBI","Paspalum urvillei","Paspalum urvillei",29.61083,-28.8658,1684
"Paspalum urvillei",29.61972,-29.7777,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.61972,-29.7777,1685
"Paspalum urvillei",29.62306,-29.7997,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.62306,-29.7997,1686
"Paspalum urvillei",29.63167,-28.603,1995,"SANBI","Paspalum urvillei","Paspalum urvillei",29.63167,-28.603,1687
"Paspalum urvillei",29.67111,-28.2502,1995,"SANBI","Paspalum urvillei","Paspalum urvillei",29.67111,-28.2502,1688
"Paspalum urvillei",29.68611,-29.6419,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.68611,-29.6419,1689
"Paspalum urvillei",29.68667,-29.6369,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.68667,-29.6369,1690
"Paspalum urvillei",29.68667,-29.5216,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.68667,-29.5216,1691
"Paspalum urvillei",29.6875,-29.9077,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.6875,-29.9077,1692
"Paspalum urvillei",29.69167,-29.6419,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.69167,-29.6419,1693
"Paspalum urvillei",29.69278,-29.6369,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.69278,-29.6369,1694
"Paspalum urvillei",29.705,-29.0069,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.705,-29.0069,1695
"Paspalum urvillei",29.71278,-29.3169,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.71278,-29.3169,1696
"Paspalum urvillei",29.72195,-29.6294,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.72195,-29.6294,1697
"Paspalum urvillei",29.72472,-29.5125,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.72472,-29.5125,1698
"Paspalum urvillei",29.72806,-29.9308,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.72806,-29.9308,1699
"Paspalum urvillei",29.74195,-29.4763,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.74195,-29.4763,1700
"Paspalum urvillei",29.75528,-28.9755,1995,"SANBI","Paspalum urvillei","Paspalum urvillei",29.75528,-28.9755,1701
"Paspalum urvillei",29.76167,-29.9972,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.76167,-29.9972,1702
"Paspalum urvillei",29.79445,-29.4563,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.79445,-29.4563,1703
"Paspalum urvillei",29.84639,-29.4072,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.84639,-29.4072,1704
"Paspalum urvillei",29.85333,-29.988,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.85333,-29.988,1705
"Paspalum urvillei",29.85361,-29.9911,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.85361,-29.9911,1706
"Paspalum urvillei",29.86111,-29.6225,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.86111,-29.6225,1707
"Paspalum urvillei",29.86333,-29.373,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.86333,-29.373,1708
"Paspalum urvillei",29.86445,-29.3766,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.86445,-29.3766,1709
"Paspalum urvillei",29.86667,-29.5,1968,"SANBI","Paspalum urvillei","Paspalum urvillei",29.86667,-29.5,1710
"Paspalum urvillei",29.8775,-29.9316,1962,"SANBI","Paspalum urvillei","Paspalum urvillei",29.8775,-29.9316,1711
"Paspalum urvillei",29.8775005340576,-29.9316692352295,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.8775005340576,-29.9316692352295,1712
"Paspalum urvillei",29.88305,-30.2336,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.88305,-30.2336,1713
"Paspalum urvillei",29.90139,-29.6352,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.90139,-29.6352,1714
"Paspalum urvillei",29.91945,-29.8866,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.91945,-29.8866,1715
"Paspalum urvillei",29.92,-29.8911,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.92,-29.8911,1716
"Paspalum urvillei",29.93805,-30.0377,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.93805,-30.0377,1717
"Paspalum urvillei",29.94806,-30.2575,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.94806,-30.2575,1718
"Paspalum urvillei",29.95389,-29.6944,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.95389,-29.6944,1719
"Paspalum urvillei",29.95556,-29.6972,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.95556,-29.6972,1720
"Paspalum urvillei",29.95583,-29.9622,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.95583,-29.9622,1721
"Paspalum urvillei",29.96222,-30.0713,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.96222,-30.0713,1722
"Paspalum urvillei",29.96389,-30.25,1962,"SANBI","Paspalum urvillei","Paspalum urvillei",29.96389,-30.25,1723
"Paspalum urvillei",29.9638900756836,-30.25,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.9638900756836,-30.25,1724
"Paspalum urvillei",29.97861,-29.9719,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.97861,-29.9719,1725
"Paspalum urvillei",29.9846,-31.264,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.9846,-31.264,1726
"Paspalum urvillei",29.99278,-29.2794,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",29.99278,-29.2794,1727
"Paspalum urvillei",30.02889,-30.2466,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.02889,-30.2466,1728
"Paspalum urvillei",30.05,-26.4,1993,"SANBI","Paspalum urvillei","Paspalum urvillei",30.05,-26.4,1729
"Paspalum urvillei",30.0725,-30.1461,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.0725,-30.1461,1730
"Paspalum urvillei",30.07972,-27.175,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.07972,-27.175,1731
"Paspalum urvillei",30.1,-30.1552,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.1,-30.1552,1732
"Paspalum urvillei",30.1,-27.2166,1993,"SANBI","Paspalum urvillei","Paspalum urvillei",30.1,-27.2166,1733
"Paspalum urvillei",30.1069393157959,-29.454439163208,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.1069393157959,-29.454439163208,1734
"Paspalum urvillei",30.10694,-29.4544,1948,"SANBI","Paspalum urvillei","Paspalum urvillei",30.10694,-29.4544,1735
"Paspalum urvillei",30.11667,-27.25,1993,"SANBI","Paspalum urvillei","Paspalum urvillei",30.11667,-27.25,1736
"Paspalum urvillei",29.9166666666667,-31.4166666666667,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.125,-31.375,1737
"Paspalum urvillei",30.14667,-30.188,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.14667,-30.188,1738
"Paspalum urvillei",30.1525,-29.5944,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.1525,-29.5944,1739
"Paspalum urvillei",30.15667,-29.5955,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.15667,-29.5955,1740
"Paspalum urvillei",30.19,-27.0927,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.19,-27.0927,1741
"Paspalum urvillei",30.20083,-29.4855,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.20083,-29.4855,1742
"Paspalum urvillei",30.25389,-29.4419,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.25389,-29.4419,1743
"Paspalum urvillei",30.28694,-29.355,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.28694,-29.355,1744
"Paspalum urvillei",30.29194,-27.2147,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.29194,-27.2147,1745
"Paspalum urvillei",30.30583,-27.21,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.30583,-27.21,1746
"Paspalum urvillei",30.34695,-25.7927,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.34695,-25.7927,1747
"Paspalum urvillei",30.35,-27.0833,1993,"SANBI","Paspalum urvillei","Paspalum urvillei",30.35,-27.0833,1748
"Paspalum urvillei",30.35194,-29.8,1962,"SANBI","Paspalum urvillei","Paspalum urvillei",30.35194,-29.8,1749
"Paspalum urvillei",30.3519401550293,-29.7999992370605,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.3519401550293,-29.7999992370605,1750
"Paspalum urvillei",30.36667,-26.7666,1993,"SANBI","Paspalum urvillei","Paspalum urvillei",30.36667,-26.7666,1751
"Paspalum urvillei",30.375,-30.875,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.375,-30.875,1752
"Paspalum urvillei",30.4,-26.3833,1993,"SANBI","Paspalum urvillei","Paspalum urvillei",30.4,-26.3833,1753
"Paspalum urvillei",30.42167,-30.7816,1947,"SANBI","Paspalum urvillei","Paspalum urvillei",30.42167,-30.7816,1754
"Paspalum urvillei",30.4216709136963,-30.7816696166992,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.4216709136963,-30.7816696166992,1755
"Paspalum urvillei",30.43361,-29.4361,1962,"SANBI","Paspalum urvillei","Paspalum urvillei",30.43361,-29.4361,1756
"Paspalum urvillei",30.4336109161377,-29.4361095428467,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.4336109161377,-29.4361095428467,1757
"Paspalum urvillei",30.45083,-27.2888,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.45083,-27.2888,1758
"Paspalum urvillei",30.51889,-25.26611,2002,"SANBI","Paspalum urvillei","Paspalum urvillei",30.51889,-25.26611,1759
"Paspalum urvillei",30.51889,-25.2661,2002,"SANBI","Paspalum urvillei","Paspalum urvillei",30.51889,-25.2661,1760
"Paspalum urvillei",30.52333,-25.28944,2006,"SANBI","Paspalum urvillei","Paspalum urvillei",30.52333,-25.28944,1761
"Paspalum urvillei",30.52333,-25.2894,2006,"SANBI","Paspalum urvillei","Paspalum urvillei",30.52333,-25.2894,1762
"Paspalum urvillei",30.54167,-27.7333,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.54167,-27.7333,1763
"Paspalum urvillei",30.56417,-29.3716,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.56417,-29.3716,1764
"Paspalum urvillei",30.57472,-25.8908,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.57472,-25.8908,1765
"Paspalum urvillei",30.575,-27.9166,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.575,-27.9166,1766
"Paspalum urvillei",30.586669921875,-29.2224998474121,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.586669921875,-29.2224998474121,1767
"Paspalum urvillei",30.58667,-29.2225,1962,"SANBI","Paspalum urvillei","Paspalum urvillei",30.58667,-29.2225,1768
"Paspalum urvillei",30.6,-27.3416,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.6,-27.3416,1769
"Paspalum urvillei",30.61389,-25.8969,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.61389,-25.8969,1770
"Paspalum urvillei",30.625,-27.7916,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.625,-27.7916,1771
"Paspalum urvillei",30.626,-25.17,1997,"SANBI","Paspalum urvillei","Paspalum urvillei",30.626,-25.17,1772
"Paspalum urvillei",30.63333,-27.3166,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.63333,-27.3166,1773
"Paspalum urvillei",30.63694,-25.8408,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.63694,-25.8408,1774
"Paspalum urvillei",30.65,-27.8666,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.65,-27.8666,1775
"Paspalum urvillei",30.65833,-27.4083,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.65833,-27.4083,1776
"Paspalum urvillei",30.675,-27.3416,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.675,-27.3416,1777
"Paspalum urvillei",30.675,-27.2177,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.675,-27.2177,1778
"Paspalum urvillei",30.70833,-27.675,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.70833,-27.675,1779
"Paspalum urvillei",30.70833,-27.425,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.70833,-27.425,1780
"Paspalum urvillei",30.725,-27.875,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.725,-27.875,1781
"Paspalum urvillei",30.725,-27.4666,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.725,-27.4666,1782
"Paspalum urvillei",30.74167,-27.6166,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.74167,-27.6166,1783
"Paspalum urvillei",30.75,-27.7166,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.75,-27.7166,1784
"Paspalum urvillei",30.75833,-27.7583,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.75833,-27.7583,1785
"Paspalum urvillei",30.76667,-27.7083,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.76667,-27.7083,1786
"Paspalum urvillei",30.76667,-27.6,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.76667,-27.6,1787
"Paspalum urvillei",30.78,-27.74,2006,"SAPIA","Paspalum urvillei","Paspalum urvillei",30.78,-27.74,1788
"Paspalum urvillei",30.7841663360596,-27.7416667938232,2006,"SANBI","Paspalum urvillei","Paspalum urvillei",30.7841663360596,-27.7416667938232,1789
"Paspalum urvillei",30.78417,-27.7416,2006,"SANBI","Paspalum urvillei","Paspalum urvillei",30.78417,-27.7416,1790
"Paspalum urvillei",30.8,-27.575,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.8,-27.575,1791
"Paspalum urvillei",30.81667,-27.7916,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.81667,-27.7916,1792
"Paspalum urvillei",30.88333,-28.1,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.88333,-28.1,1793
"Paspalum urvillei",30.9,-27.3,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.9,-27.3,1794
"Paspalum urvillei",30.90833,-27.9083,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.90833,-27.9083,1795
"Paspalum urvillei",30.90833,-27.7916,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.90833,-27.7916,1796
"Paspalum urvillei",30.91,-29.84,2011,"SAPIA","Paspalum urvillei","Paspalum urvillei",30.91,-29.84,1797
"Paspalum urvillei",30.9116668701172,-29.841667175293,2011,"SANBI","Paspalum urvillei","Paspalum urvillei",30.9116668701172,-29.841667175293,1798
"Paspalum urvillei",30.91167,-29.8416,2011,"SANBI","Paspalum urvillei","Paspalum urvillei",30.91167,-29.8416,1799
"Paspalum urvillei",30.94889,-27.2758,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.94889,-27.2758,1800
"Paspalum urvillei",30.99167,-27.9583,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",30.99167,-27.9583,1801
"Paspalum urvillei",31,-27.5416,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31,-27.5416,1802
"Paspalum urvillei",31.00833,-27.925,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.00833,-27.925,1803
"Paspalum urvillei",31.025,-27.875,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.025,-27.875,1804
"Paspalum urvillei",31.06667,-27.825,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.06667,-27.825,1805
"Paspalum urvillei",31.08333,-27.9666,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.08333,-27.9666,1806
"Paspalum urvillei",31.11667,-26.5,1972,"SANBI","Paspalum urvillei","Paspalum urvillei",31.11667,-26.5,1807
"Paspalum urvillei",31.12278,-27.2088,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.12278,-27.2088,1808
"Paspalum urvillei",31.125,-29.875,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.125,-29.875,1809
"Paspalum urvillei",31.125,-26.375,1972,"SANBI","Paspalum urvillei","Paspalum urvillei",31.125,-26.375,1810
"Paspalum urvillei",31.125,-26.125,1991,"SANBI","Paspalum urvillei","Paspalum urvillei",31.125,-26.125,1811
"Paspalum urvillei",31.14,-28.41,2006,"SAPIA","Paspalum urvillei","Paspalum urvillei",31.14,-28.41,1812
"Paspalum urvillei",31.1438884735107,-28.4055557250977,2006,"SANBI","Paspalum urvillei","Paspalum urvillei",31.1438884735107,-28.4055557250977,1813
"Paspalum urvillei",31.14389,-28.4055,2006,"SANBI","Paspalum urvillei","Paspalum urvillei",31.14389,-28.4055,1814
"Paspalum urvillei",31.175,-28.375,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.175,-28.375,1815
"Paspalum urvillei",31.2,-27.9333,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.2,-27.9333,1816
"Paspalum urvillei",31.20833,-27.6916,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.20833,-27.6916,1817
"Paspalum urvillei",31.21667,-28.325,NA,"SANBI","Paspalum urvillei","Paspalum urvillei",31.21667,-28.325,1818
"Paspalum urvillei",31.26,-28.43,2006,"SAPIA","Paspalum urvillei","Paspalum urvillei",31.26,-28.43,1819
"Paspalum urvillei",31.26194,-28.4297,2006,"SANBI","Paspalum urvillei","Paspalum urvillei",31.26194,-28.4297,1820
"Paspalum urvillei",31.2619438171387,-28.4297218322754,2006,"SANBI","Paspalum urvillei","Paspalum urvillei",31.2619438171387,-28.4297218322754,1821
"Paspalum urvillei",31.375,-26.125,1994,"SANBI","Paspalum urvillei","Paspalum urvillei",31.375,-26.125,1822
"Paspalum dilatatum",145.373167,-37.9594,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",145.373167,-37.9594,1823
"Paspalum dilatatum",173.944211,-41.269377,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",173.944211,-41.269377,1824
"Paspalum dilatatum",48.41433,-18.935917,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",48.41433,-18.935917,1825
"Paspalum dilatatum",175.318248,-37.951526,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",175.318248,-37.951526,1826
"Paspalum dilatatum",172.663525,-43.793436,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",172.663525,-43.793436,1827
"Paspalum dilatatum",145.253843,-38.238994,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",145.253843,-38.238994,1828
"Paspalum dilatatum",151.20512,-33.889259,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",151.20512,-33.889259,1829
"Paspalum dilatatum",-118.153727,34.091408,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-118.153727,34.091408,1830
"Paspalum dilatatum",-95.801675,29.524994,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.801675,29.524994,1831
"Paspalum dilatatum",-118.068273,34.048083,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-118.068273,34.048083,1832
"Paspalum dilatatum",-98.279964,30.566253,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-98.279964,30.566253,1833
"Paspalum dilatatum",-95.281643,30.02308,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.281643,30.02308,1834
"Paspalum dilatatum",-118.14657,34.071758,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-118.14657,34.071758,1835
"Paspalum dilatatum",-118.067343,34.06572,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-118.067343,34.06572,1836
"Paspalum dilatatum",-97.526157,30.287449,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.526157,30.287449,1837
"Paspalum dilatatum",-97.249506,30.108101,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.249506,30.108101,1838
"Paspalum dilatatum",-97.727136,30.383197,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.727136,30.383197,1839
"Paspalum dilatatum",-95.505783,29.750108,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.505783,29.750108,1840
"Paspalum dilatatum",-95.397233,29.716302,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.397233,29.716302,1841
"Paspalum dilatatum",-95.183083,29.64031,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.183083,29.64031,1842
"Paspalum dilatatum",-98.630035,29.560049,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-98.630035,29.560049,1843
"Paspalum dilatatum",-95.573619,29.7365,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.573619,29.7365,1844
"Paspalum dilatatum",172.585098,-43.54559,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",172.585098,-43.54559,1845
"Paspalum dilatatum",-96.984663,33.000617,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-96.984663,33.000617,1846
"Paspalum dilatatum",-118.242214,34.101171,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-118.242214,34.101171,1847
"Paspalum dilatatum",-98.006031,30.194203,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-98.006031,30.194203,1848
"Paspalum dilatatum",-97.704667,30.203645,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.704667,30.203645,1849
"Paspalum dilatatum",-122.33687,37.982012,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-122.33687,37.982012,1850
"Paspalum dilatatum",-116.976053,32.850388,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-116.976053,32.850388,1851
"Paspalum dilatatum",-100.266228,25.65862,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-100.266228,25.65862,1852
"Paspalum dilatatum",-117.123164,32.571067,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-117.123164,32.571067,1853
"Paspalum dilatatum",-97.017119,33.045055,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.017119,33.045055,1854
"Paspalum dilatatum",-97.091472,32.694806,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.091472,32.694806,1855
"Paspalum dilatatum",-95.447877,29.70614,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.447877,29.70614,1856
"Paspalum dilatatum",-97.344054,32.76424,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.344054,32.76424,1857
"Paspalum dilatatum",-117.270462,33.013054,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-117.270462,33.013054,1858
"Paspalum dilatatum",-97.705903,30.202517,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.705903,30.202517,1859
"Paspalum dilatatum",-95.615277,29.728161,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.615277,29.728161,1860
"Paspalum dilatatum",-97.473962,32.677533,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.473962,32.677533,1861
"Paspalum dilatatum",2.76818,42.61607,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",2.76818,42.61607,1862
"Paspalum dilatatum",-98.19083,32.240912,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-98.19083,32.240912,1863
"Paspalum dilatatum",-97.37381,32.683763,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.37381,32.683763,1864
"Paspalum dilatatum",-97.431623,32.670575,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-97.431623,32.670575,1865
"Paspalum dilatatum",-78.816127,35.746861,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-78.816127,35.746861,1866
"Paspalum dilatatum",-117.205527,32.906839,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-117.205527,32.906839,1867
"Paspalum dilatatum",-95.639763,29.765528,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.639763,29.765528,1868
"Paspalum dilatatum",-122.561217,37.9406,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-122.561217,37.9406,1869
"Paspalum dilatatum",-122.69379,38.56808,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-122.69379,38.56808,1870
"Paspalum dilatatum",-80.8867,34.827769,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-80.8867,34.827769,1871
"Paspalum dilatatum",-122.69408,38.568158,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-122.69408,38.568158,1872
"Paspalum dilatatum",-122.572163,38.084932,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-122.572163,38.084932,1873
"Paspalum dilatatum",-96.663718,32.994328,2018,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-96.663718,32.994328,1874
"Paspalum dilatatum",149.4,-34.7,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",149.4,-34.7,1875
"Paspalum dilatatum",150.819288,-34.1333260326337,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",150.819288,-34.1333260326337,1876
"Paspalum dilatatum",150.672944,-35.0486840338718,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",150.672944,-35.0486840338718,1877
"Paspalum dilatatum",150.608235,-34.8809000336504,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",150.608235,-34.8809000336504,1878
"Paspalum dilatatum",150.32125,-34.5795240332463,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",150.32125,-34.5795240332463,1879
"Paspalum dilatatum",-118.122251,34.066205,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-118.122251,34.066205,1880
"Paspalum dilatatum",-117.663479,33.553196,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-117.663479,33.553196,1881
"Paspalum dilatatum",150.305032,-34.6500850333417,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",150.305032,-34.6500850333417,1882
"Paspalum dilatatum",150.481951,-34.5952420332676,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",150.481951,-34.5952420332676,1883
"Paspalum dilatatum",-71.859722,-39.17,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-71.859722,-39.17,1884
"Paspalum dilatatum",150.434949,-34.6357690333224,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",150.434949,-34.6357690333224,1885
"Paspalum dilatatum",150.637411,-33.935656032357,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",150.637411,-33.935656032357,1886
"Paspalum dilatatum",-95.602413,29.69424,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",-95.602413,29.69424,1887
"Paspalum dilatatum",174.728129,-36.849841,2017,"GBIF","Paspalum dilatatum","Paspalum dilatatum",174.728129,-36.849841,1888
