origName,decimalLongitude,decimalLatitude,year,database,acceptName
Paspalum dilatatum,150.691289,-29.8118520260137,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.691543,-34.031101032491,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.691944,-33.5761110318458,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.692263,-34.0292940324885,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.692592,-34.0271630324855,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.693346,-33.6122520318976,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.693561,-34.0266090324847,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.694253,-29.790001025978,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.694444,-30.195349026638,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.694769,-34.027519032486,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.694823,-33.5454960318018,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.694944,-34.5798030332467,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.695495,-33.5474080318046,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.696719,-34.0323070324927,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.697103,-34.026139032484,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.697367,-33.7200870320517,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.697421,-31.4234140286001,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.697504,-33.7198570320514,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.697661,-34.0267670324849,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.697975,-29.3187690252048,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.697988,-34.7250330334424,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.697996,-33.7016190320254,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.698016,-34.0280130324867,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.698157,-34.0781230325567,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.698225,-33.5516940318107,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.698291,-34.0334730324943,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.698487,-33.5812410318532,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.698645,-33.7062200320319,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.698676,-33.558883031821,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.69908,-34.0287090324876,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.699541,-32.2560130298893,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.69957,-34.9974900338045,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.699574,-34.0324600324929,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.699988,-33.7939980321568,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7,-34.93,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7,-34.77,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.700481,-29.7903800259786,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7005,-34.0306650324904,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.700562,-32.5358090303136,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.700623,-32.2530740298848,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.700915,-32.2989730299548,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.701174,-34.7650950334961,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.701175,-34.9317620337178,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.701267,-33.5361210317883,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.701618,-34.7716670335049,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7017,-34.7717000335049,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.702205,-34.0304720324901,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.702655,-33.1585490312399,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.702677,-33.747675032091,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.70316,-33.8509210322374,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.703332,-29.6094090256824,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.703427,-33.9667180324007,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.704019,-34.2206000327548,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.704223,-33.1642050312482,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.704907,-33.9396440323626,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.705564,-34.997847033805,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.705841,-34.126364032624,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.706571,-34.1286670326272,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.70697,-33.1677900312534,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.707057,-31.2552930283354,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.707289,-34.1309800326304,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.707579,-33.4813260317094,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.707585,-33.4813230317094,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.709846,-30.43769902703,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.710218,-30.2236170266839,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.711124,-34.1290590326278,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.711761,-29.781419025964,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.712397,-34.7196520334352,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.714195,-33.9204720323356,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.71431,-34.1279100326261,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.714316,-29.2936440251634,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.71496,-34.1271470326251,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.715233,-34.2663570328181,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.715308,-33.6172040319047,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.71532,-31.5408860287842,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.715568,-34.0548010325241,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.715669,-33.5748140318439,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.716254,-33.5765370318464,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.716638,-33.939938032363,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.718038,-31.645745028948,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.719144,-34.9991510338067,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.71943,-34.0929450325774,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.72,-35.05,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.720063,-34.1698230326844,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.720089,-33.945637032371,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.720776,-34.1727490326885,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.721388,-34.1697310326843,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.721827,-33.7192690320505,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.721904,-34.1678920326817,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.722716,-33.4789070317059,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.722873,-34.0012940324492,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.723495,-34.0521980325205,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7235,-35.0069000338169,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.723796,-34.1693520326838,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.724549,-33.6136120318996,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.72519,-33.6246200319153,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.725552,-34.1705930326855,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.725624,-34.1699270326846,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.725862,-32.2635690299008,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.725926,-34.0299460324894,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.726192,-33.6940920320146,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.726711,-32.2643780299021,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.727384,-30.2653390267515,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.727462,-34.0749760325523,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.727646,-32.3052750299644,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.72812,-33.6885440320067,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.728429,-34.5181880331631,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.728609,-34.1210710326166,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.728672,-34.0150230324685,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.729388,-33.7783730321346,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.729391,-33.7783740321346,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.729525,-33.6834350319994,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.729532,-31.6289940289219,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.72967,-33.700639032024,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.730003,-34.1188250326135,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.730319,-34.0149720324684,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.730447,-34.0924430325767,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.73052,-33.6840000320002,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.731115,-32.2828550299303,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.73127,-30.0177930263496,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.731465,-34.096952032583,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.731543,-34.0149770324684,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.731788,-32.255811029889,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.731943,-34.1017840325897,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.732332,-34.0827400325632,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.732356,-34.1082290325987,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.732369,-33.7741660321286,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.732649,-34.0448240325102,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.733208,-34.1217780326176,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.73326,-34.5457120332005,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.733462,-33.8100990321796,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.733494,-32.2836460299314,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.733865,-34.8787420336475,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.733885,-32.2982440299537,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.733969,-32.2948640299485,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7342,-34.5093960331512,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.734275,-34.5086580331502,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.734286,-34.5118590331545,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.734592,-34.5110260331534,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.735406,-34.092624032577,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.735519,-34.2274950327644,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.73559,-34.5095900331514,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.735707,-34.5108580331531,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.736055,-34.107702032598,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.736251,-34.5108860331532,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.736288,-34.1038390325926,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.736352,-34.0786580325575,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.736481,-34.5108540331532,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.737012,-33.7677850321196,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.737062,-33.7348770320728,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.737138,-29.8207110260282,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.73729,-33.7138730320428,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.737669,-30.2128810266665,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.737678,-34.1192370326141,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.737808,-34.1224940326186,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.737903,-34.5194900331649,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.738908,-34.106963032597,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.739076,-34.8734030336405,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.739251,-30.7396100275153,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.739448,-33.8084060321772,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.739489,-32.3256070299953,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.739954,-29.822446026031,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.740511,-34.4935020331295,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.740944,-34.1266260326244,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.741232,-34.0664840325405,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.741813,-33.780047032137,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.742357,-34.0648820325382,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.742528,-34.1166030326104,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.743451,-34.8146490335623,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.743454,-34.814648,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.743849,-34.0717630325478,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.744168,-34.7409380334637,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.744244,-33.7816420321392,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.744497,-34.0049620324544,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.744719,-32.0442520295651,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.745297,-34.7937690335344,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.745332,-33.706271032032,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.745467,-34.0906360325742,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.745475,-34.0906360325742,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.745832123674,-28.5916055350009,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.746116,-28.591473,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.746397,-34.7930780335335,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.746631,-34.070416032546,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.746835,-34.0402560325038,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.74697,-33.7540270321,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.747619,-34.0707490325464,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.74762,-29.9658240262649,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.748102,-34.7642500334949,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.748278,-34.0476810325142,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.748382,-34.4963700331334,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.749299,-32.2644650299022,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.749936,-34.0740830325511,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.75,-35.0833,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.750322,-29.2784320251384,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.750509,-34.1476210326536,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.75051,-34.147618,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.750665,-31.7991620291866,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.750952,-33.7796710321364,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.75116,-33.7410700320816,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.751576,-31.7981860291851,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.751949,-34.751593033478,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.752003,-33.780772032138,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.752126,-34.5730350332375,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.752167,-34.5569340332157,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7522,-34.7514000334778,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.752217,-34.5680150332307,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.752429,-33.826583032203,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.75251,-33.6672400319763,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.753012,-34.7514680334779,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7531,-34.7514000334778,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.753822,-33.8163320321885,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.754631,-33.8248210322005,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.754798,-32.2307640298508,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.754861,-32.2303590298502,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.755138,-33.9885500324313,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.755492,-34.4924310331281,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.756109,-33.5315240317817,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.757145,-33.8497790322358,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.757231,-34.5862740332555,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.757631,-33.7592800321075,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.757872,-33.623673031914,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7581,-34.7450000334692,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.758533,-34.0471460325134,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.758679,-34.573345033238,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.75876,-33.746250032089,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.758778,-30.7262610274939,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.758948,-34.033270032494,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7591,-29.887961026138,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.759129,-33.6490480319503,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.759157959895,-27.5068832856709,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.759439,-27.506753,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.759707,-34.477684033108,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.759728,-33.9216960323373,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.759867,-34.1106640326021,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76018,-33.7722600321259,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76093,-33.772320032126,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.761251,-34.5302350331795,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.761499,-33.7627400321124,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.761505,-33.6017860318826,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76151,-33.7678500321197,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.761519,-34.051090032519,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76161,-33.7652400321159,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.762163,-34.0120490324643,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.762238,-29.5590110255997,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.762325,-30.1346350265395,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.762593,-30.1347300265397,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.762764,-34.1486920326551,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76299,-33.7775300321334,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.763472,-33.512255031754,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.763831,-32.3921820300964,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76385,-33.7994900321646,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.764009,-34.049717032517,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.764112,-34.0972170325834,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.764115,-33.5455900318019,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.764563,-29.2690080251229,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.764593,-33.627176031919,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.764843,-33.5315900317818,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.764959,-34.4934010331294,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76535,-33.7922400321543,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.765576,-34.493124033129,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.765606,-34.5818390332495,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.765935,-34.5818130332494,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.766247,-33.8475730322327,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.766665,-33.8166640321889,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76675,-34.5278870331763,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76678,-33.7995500321647,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76682,-33.7660600321171,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.7669,-34.5459260332008,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.766933,-33.7471260320902,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.766949,-34.5400040331928,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.767747,-33.754740032101,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.767827,-33.6984270320208,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.767999,-33.5832720318561,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.768025,-34.4968470331341,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.768147,-33.7557560321025,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.768232,-34.5225500331691,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.768447,-33.5414980317961,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.768821,-33.7180510320488,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76894,-33.8119000321822,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.769283,-34.5443870331987,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.769288,-34.0100100324614,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.769388,-33.7368180320755,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76939,-34.5420320331955,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.769439,-30.3493700268874,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.769536,-34.5430980331969,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.769556,-33.7551140321016,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.76999,-33.7572420321046,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.77,-33.7,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.77003,-33.8119500321823,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.770374,-33.7556160321023,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.77046,-33.8078700321765,NA,GBIF,Paspalum dilatatum Poir.
Paspalum dilatatum,150.770496,-34.5352900331864,NA,GBIF,Paspalum dilatatum Poir.
